,ERF,ERFariSW,ERFaciSW,ERFariLW,ERFaciLW,albedo,ERFari,ERFaci,residual
1850,0.030064628794105396,-0.01092376044047362,-0.01947139645231792,-0.028151762975010663,0.04003271922894341,0.04793764847170681,-0.03907552341548429,0.020561322776625486,0.0006411809612573913
1851,0.054062200488035526,0.012588729397275617,0.07891610817636625,-0.0023115327766980542,0.028507465820233176,-0.07080360763918282,0.010277196620577562,0.10742357399659944,0.007165037510041342
1852,-0.09459583378171142,-0.0019055823404936399,-0.01776632336834641,-0.06470279380804829,0.04638361074416258,-0.04915224336101983,-0.06660837614854193,0.028617287375816168,-0.007452501647965834
1853,0.118233470846924,-0.015616169460623323,0.0748611504473687,0.1358950815424199,-0.03907567985604089,-0.03139654211366567,0.12027891208179656,0.035785470591327806,-0.0064343697125347
1854,0.021759036096611773,-0.003493790489734868,-0.01708601552125096,0.005064580418422453,0.013744976121306787,0.022631338449016693,0.0015707899286875847,-0.003341039399944172,0.0008979471188516677
1855,-0.10168333973072828,-0.01998634396391475,0.19105775677157635,-0.1444787731509759,-0.07941139076284622,-0.061184896333507766,-0.16446511711489065,0.11164636600873014,0.012320307708939993
1856,-0.2216782863895422,-0.010106864240593767,-0.004374099133353986,-0.24513047906883276,-0.008397774401577685,0.05191714314526062,-0.25523734330942655,-0.012771873534931671,-0.005586212690444611
1857,-0.035551251204300666,-0.007826702497373076,-0.08865629621931768,0.0641174593800052,-0.002949488875306905,0.004651953355460443,0.05629075688263212,-0.0916057850946246,-0.004888176347768631
1858,0.25959783935441794,-0.017930592481950017,0.10274212218382354,0.06547437950955835,0.048690255878673434,0.059579096600370154,0.047543787027608336,0.151432378062497,0.0010425776639424594
1859,-0.16596792243749361,-0.010121117227830725,-0.06951213029765073,-0.0038185686643574038,-0.03534710333380114,-0.05509660496800711,-0.01393968589218813,-0.10485923363145186,0.007927602054153493
1860,0.009475188781790473,-0.010012961670494392,-0.10584436406088445,0.1812257738413266,0.028252803398494078,-0.07723642025651907,0.1712128121708322,-0.07759156066239037,-0.006909642470132302
1861,-0.1543447660878103,-0.02121439581450522,0.023186441229471926,-0.11316736428198457,-0.06895276499873099,0.03148770385220021,-0.13438176009648978,-0.04576632376925906,-0.005684386074261687
1862,-0.01971873564415874,-0.025871429723000036,-0.1359494485445563,0.21505703550609828,-0.05057206667954415,-0.024400821644186096,0.18918560578309823,-0.18652151522410043,0.0020179954410295547
1863,-0.14880834379524716,-0.010317954208479124,-0.1565997490489712,0.1628870405247896,-0.05374270156439205,-0.09699523007355074,0.1525690863163105,-0.21034245061336326,0.005960250575356346
1864,0.02144477227627116,-0.016037756958803072,0.07421019251768085,-0.11651777280062202,0.04417333431952167,0.04472881378322657,-0.13255552975942508,0.11838352683720252,-0.009112038584732834
1865,-0.060551985227213855,-0.007519333778370972,-0.0512030032861583,0.020648449554233443,-0.007055963338969636,-0.00936435725915228,0.013129115775862472,-0.05825896662512794,-0.006057777118796112
1866,-0.09836914011644915,-0.00930354619805037,-0.0602160712629861,-0.009558744265015053,-0.01732471017152062,-0.004688029851515743,-0.018862290463065423,-0.07754078143450673,0.002721961632638742
1867,-0.18544809520171093,-0.01303983194773964,-0.006929990981777121,-0.14413473862820927,-0.02546736343481132,-0.002536586466864111,-0.1571745705759489,-0.03239735441658844,0.006660416257690532
1868,-0.04761578055597641,-0.024489546158906594,-0.08994062994530728,0.17908481594914336,-0.0485876128815129,-0.055978251469724495,0.15459526979023677,-0.1385282428268202,-0.007704556049668486
1869,0.0629575679669767,-0.008816678950570098,-0.056617442664450235,0.1720296017563137,-0.04196460765226529,0.00646868822993469,0.16321292280574362,-0.09858205031671552,-0.008141992751986092
1870,0.05019842100121392,-0.0067233597143134755,0.10508545527578513,0.08367500443490611,-0.10288708069951907,-0.026850288093780834,0.07695164472059263,0.0021983745762660517,-0.002101310201863927
1871,0.11950355956691425,-0.035520766931753045,-0.09700928874093266,0.1597007413800704,0.06989180514405417,0.013908441719925797,0.12417997444831735,-0.02711748359687849,0.008532626995549585
1872,-0.032349407699383166,-0.04422009712019621,0.03547716841551814,-0.07860222402947725,0.00010867685478390621,0.06192343712142212,-0.12282232114967345,0.03558584527030204,-0.0070363689414338695
1873,-0.09700296747022948,-0.046094386767779015,-0.1370706106982529,-0.01558924590507371,0.06346422837937732,0.04288715975492943,-0.06168363267285273,-0.07360638231887559,-0.004600112233430591
1874,-0.24003454248156555,-0.03039088605101533,0.04601602120812681,-0.10113803254969139,-0.07042170495766609,-0.08598526452215753,-0.13152891860070673,-0.024405683749539275,0.0018853243908379808
1875,-0.0016557035603180254,-0.011721139093534134,0.03195193048070081,-0.008261399092939417,-0.034263085016330415,0.013098103681280218,-0.019982538186473553,-0.002311154535629606,0.007539885480504915
1876,0.0730920097733089,-0.034889507330390666,0.08481348161657623,0.05570799258846698,-0.025806878496413412,0.001973805349172403,0.020818485258076315,0.059006603120162815,-0.00870688395410263
1877,-0.07877450411155441,-0.03729274544623046,0.0050178345663507784,0.059050434388571674,-0.05568025222711854,-0.04985310945484294,0.021757688942341216,-0.05066241766076776,-1.666593828492796e-05
1878,-0.10054071225227955,-0.06764049042741736,0.02874272281703347,0.0025864383644998695,0.007890558133293464,-0.07803851759214292,-0.06505405206291749,0.03663328095032693,0.00591857645245393
1879,0.014230452006583717,-0.04124524303739534,0.009365923001428932,0.04719470737230312,-0.048132360187653336,0.037176395231347324,0.005949464334907784,-0.038766437186224405,0.009871029626553014
1880,-0.11481260110673314,-0.026827350255581306,-0.1989597098886077,0.08527301948200616,0.041537998253399204,-0.007208953238726782,0.05844566922642486,-0.1574217116352085,-0.008627605459222722
1881,-0.11488748246566546,-0.011770431650303635,-0.14662990089825728,0.04220337527107028,0.001630981764918212,0.0034454743660338382,0.030432943620766643,-0.14499891913333907,-0.0037669813191268864
1882,-0.21458119131672393,-0.042873918456570674,-0.14628131802526695,-0.0004158058107113886,0.016473853386415896,-0.041481778434200596,-0.04328972426728206,-0.12980746463885107,-2.223976390207383e-06
1883,-0.24649957203757125,-0.02774780781603855,-0.06932458190524629,-0.16398446259045635,-0.012470914721877675,0.015773761997656174,-0.1917322704064949,-0.08179549662712396,0.011254432998391437
1884,0.09029764313796441,-0.050606801381273214,0.026851848225552442,0.10084829437336269,0.022629479039259163,-0.0006431740759177254,0.05024149299208948,0.04948132726481161,-0.008782003043018948
1885,0.06062213623813486,-0.005284010445873074,-0.061258186843752685,0.1270763911648947,-0.01455804724163436,0.017691717923486304,0.12179238071902161,-0.07581623408538704,-0.0030457283189860157
1886,-0.08035996981115401,-0.016816657643303062,0.11667792614839924,-0.10310475611340239,-0.08520881082636478,0.007974490709373462,-0.11992141375670545,0.03146911532203446,0.00011783791414352214
1887,-0.2705310694279103,-0.017134403453389836,-0.20464755964066866,-0.02776699230468063,0.0248669937059058,-0.05420176880180319,-0.044901395758070464,-0.17978056593476285,0.008352661066726219
1888,-0.1358377656853563,-0.03747601599929042,-0.03320200771512358,-0.01804462075662804,-0.010345123115600891,-0.02679865775419212,-0.055520636755918465,-0.043547130830724465,-0.00997134034452125
1889,-0.20732326380684213,-0.04163183866234948,-0.0968076910446184,0.07706546262461657,-0.050656733654095905,-3.086009264603578,0.03543362396226709,-0.1474644246987143,2.990716801533183
1890,0.036691631227569736,-0.035244364109687364,-0.11165802020982667,0.23898547678883222,0.014072693022300105,-0.07003282169953438,0.20374111267914485,-0.09758532718752656,0.0005686674354858368
1891,-0.020563646418817975,-0.02699053457502865,0.021351007970967027,0.07658823868530405,-0.062289961483982505,-0.04093632597993495,0.049597704110275406,-0.04093895351301548,0.011713928963857048
1892,-0.23154375995022083,-0.042643547005042026,-0.14203429518902513,0.023521361412781338,-0.07359463975117518,0.012517103579571157,-0.01912218559226069,-0.2156289349402003,-0.009309742997330991
1893,-0.2846142254498966,-0.023621077003569146,-0.039157595244774114,-0.0418117201148306,-0.04568370983750627,-0.12692248528484484,-0.06543279711839975,-0.08484130508228038,-0.007417637964371643
1894,-0.058073697088881965,-0.051462732704331354,-0.008453720337703734,0.003930623424095918,-0.024194163231110722,0.019840202320370964,-0.047532109280235435,-0.032647883568814456,0.002266093439796963
1895,-0.03315075926317654,-0.04856101710382564,-0.12837198801917,0.07376874824783551,0.05110028616444588,0.01236693209170729,0.02520773114400987,-0.07727170185472411,0.006546279355830411
1896,-0.23473516030344704,-0.061072919041514476,-0.14290498726893336,-0.04506237351348843,0.035545508494851726,-0.012926898976445061,-0.1061352925550029,-0.10735947877408164,-0.008313489997917445
1897,-0.21650267924216351,-0.07318395839210459,-0.07259355774691555,0.032154904943289146,-0.06198056319981556,-0.03597816250743937,-0.041029053448815446,-0.1345741209467311,-0.004921342339177605
1898,-0.3591750417037712,-0.044408318444403676,-0.11860977133951243,-0.07914413960869006,-0.06420311864970417,-0.054351928921705484,-0.12355245805309373,-0.1828128899892166,0.0015422352602446343
1899,-0.37799666698367507,-0.04858579281237598,-0.20339766095122033,-0.13168524720792135,-0.0355615233349241,0.03216139644862323,-0.18027104002029734,-0.23895918428614443,0.009072160874143476
1900,-0.23841434874046943,-0.06485667289593125,-0.01183868254967148,-0.030773125791652853,-0.08099979008586149,-0.04541698457411958,-0.0956297986875841,-0.09283847263553296,-0.004529092843232774
1901,-0.0908771497959212,-0.11486193019296313,0.08125244597253892,0.04337951951667473,-0.07545830104568575,-0.02143228372069865,-0.07148241067628841,0.005794144926853165,-0.0037566003257872987
1902,-0.17939344948966998,-0.08320781442763585,-0.2673911744348301,0.057250808621279944,0.06915153062146835,0.045049460052056386,-0.025957005806355904,-0.1982396438133618,-0.0002462599220086764
1903,-0.3612015877769125,-0.0754488254167414,-0.23735358573552728,-0.1479490178487855,0.05911088741710669,0.03119228015805259,-0.22339784326552692,-0.1782426983184206,0.009246673648982403
1904,-0.3420359133273294,-0.09313094687909125,-0.0005826883478145755,-0.03871242607556905,-0.15599563001291336,-0.04612844838635607,-0.1318433729546603,-0.15657831836072794,-0.007485773625585092
1905,-0.06654775235365845,-0.07832042692975388,0.0019424117155237037,0.029649874873666,-0.012776489715282002,-0.002791833553855979,-0.04867055205608788,-0.010834077999758298,-0.004251288743956291
1906,-0.2540306517014061,-0.07783103783930104,-0.051412898877086784,-0.007422015063069188,-0.06373764110736686,-0.054182387984815346,-0.08525305290237023,-0.11515053998445365,0.0005553291702331334
1907,-0.43028621545572354,-0.04465807547610818,-0.37290775978988744,0.07830330796083414,-0.011102688744553859,-0.08795751322302854,0.03364523248472596,-0.3840104485344413,0.008036513817020322
1908,-0.16745823685066355,-0.0979545906439972,-0.07915798295289564,0.05692313507430924,-0.00034990963530901555,-0.03835301419463455,-0.04103145556968796,-0.07950789258820465,-0.008565874498136394
1909,-0.2399500695269184,-0.0709825839393655,-0.34743386698942064,0.1902947249714064,0.01312908218182294,-0.01971063083091867,0.1193121410320409,-0.3343047848075977,-0.005246794920442947
1910,-0.35747751514844023,-0.08445069781822599,-0.19056226167196708,0.12342217536557888,-0.07796540689216949,-0.1272153333572963,0.03897147754735289,-0.26852766856413657,-0.0007059907743602878
1911,-0.4078440950113856,-0.10149420172692035,-0.123714674268799,-0.063440224451741,-0.04301772232461833,-0.08429287207828058,-0.16493442617866133,-0.16673239659341732,0.008115599838973656
1912,-0.37671655340758,-0.06885880775330239,-0.2928912318553235,0.0052907360020534346,-0.0671005617768891,0.057595539109226414,-0.06356807175124896,-0.3599917936322126,-0.010752227133344817
1913,-0.3314927559396966,-0.10050626357950058,-0.07893054190025017,0.0038655017771900817,-0.10343844067790914,-0.04773175579586741,-0.0966407618023105,-0.1823689825781593,-0.004751255763359392
1914,-0.25492910216827364,-0.07093388975722024,-0.15759794969159,0.05269090786411831,-0.08793514651582435,0.007167859257711521,-0.018242981893101938,-0.24553309620741434,0.0016791166745311302
1915,-0.7026825628000636,-0.0968885590120059,-0.34121860988356484,-0.14297756910118495,-0.045797256104184475,-0.08789659092415522,-0.23986612811319086,-0.3870158659877493,0.012096022225031783
1916,-0.19635116520519555,-0.09410189433952831,-0.23382404984052607,0.1300371131063095,0.03577995545492465,-0.022395678512729313,0.035935218766781185,-0.19804409438560142,-0.011846611073646006
1917,-0.41243313576083257,-0.08694830095918715,-0.23242713543758492,0.02097173148696092,-0.1007820694720745,-0.007246410159253124,-0.06597656947222623,-0.33320920490965944,-0.006000951219693763
1918,-0.4076220168848089,-0.11011137969726421,-0.18203938402051636,-0.030509207586915013,-0.06275490602371027,-0.02540029354902201,-0.14062058728417923,-0.24479429004422665,0.0031931539926189877
1919,-0.2683494117660073,-0.10207840628214675,-0.3352620830817945,0.28128003390027795,0.015941345045258123,-0.133424636677958,0.1792016276181312,-0.3193207380365364,0.005194335330355904
1920,-0.6130106310764452,-0.097007665674502,-0.16309891334788945,-0.1790589976902506,-0.17458659014881922,0.005575688385592233,-0.2760666633647526,-0.33768550349670867,-0.00483415260057611
1921,-0.24364207505452776,-0.07414728125696134,-0.3556011118127652,0.188389200769218,0.05307173513955748,-0.04945623242564134,0.11424191951225666,-0.30252937667320773,-0.00589838546793537
1922,-0.5896167074649838,-0.11895580319774321,-0.11393730488844026,-0.17278169233356167,-0.1390071104611789,-0.04623024650991877,-0.2917374955313049,-0.25294441534961914,0.00129544992585897
1923,-0.5439190686827983,-0.09472195253790831,-0.34108137103891817,0.005617604616364572,0.006714149930916555,-0.1297340015778932,-0.08910434792154374,-0.3343672211080016,0.009286501924640284
